predicited,ground_truth
2.5702011630102106e-09,0.0
4.5314019203601674e-09,0.0
1.0,1.0
8.373975489191479e-32,0.0
1.2847492038915265e-32,0.0
6.736970448229647e-33,0.0
2.5582471636041575e-32,0.0
1.0,1.0
3.6001730300783855e-32,0.0
1.495752379429806e-31,0.0
1.0,1.0
2.0556477663813908e-33,0.0
2.7240623967311493e-31,0.0
1.4377536057096694e-32,0.0
5.790534542913323e-32,0.0
1.199571413863005e-31,0.0
1.236087558124124e-32,0.0
2.798892721412405e-31,0.0
8.822199713620473e-33,0.0
9.651926515378612e-32,0.0
1.0068165538521732e-31,0.0
1.0,1.0
7.615839070496122e-10,0.0
1.144064731839478e-09,0.0
1.3290457623327256e-09,0.0
1.163309670815238e-09,0.0
1.0,1.0
1.309576891372899e-09,0.0
1.6433638894142177e-09,0.0
1.0,1.0
1.3817175181785046e-09,0.0
1.6199114272197335e-09,0.0
8.334170020773968e-10,0.0
1.6187038376358487e-09,0.0
1.9989316868418427e-09,0.0
1.5275647413659499e-09,0.0
2.2288466627884418e-09,0.0
7.209156605014755e-10,0.0
9.482928886583863e-10,0.0
1.5585281953889307e-09,0.0
1.0,1.0
2.6836299849009038e-09,0.0
5.566569427628565e-09,0.0
6.1698157693967914e-09,0.0
5.443783646086331e-09,0.0
1.0,1.0
4.801456565672879e-09,0.0
6.267454111252846e-09,0.0
1.0,1.0
8.95814533663497e-09,0.0
7.347521258083134e-09,0.0
3.72853170560461e-09,0.0
5.561825222599737e-09,0.0
5.366669331152707e-09,0.0
7.278407654354169e-09,0.0
6.072423897052204e-09,0.0
3.6756304666596407e-09,0.0
2.4446058510818602e-09,0.0
4.3118202341929646e-09,0.0
1.0,1.0
8.729771350246551e-10,0.0
1.9865142864006202e-09,0.0
2.63238675302091e-09,0.0
1.7091769111132749e-09,0.0
1.0,1.0
1.3336826087950726e-09,0.0
1.8757999598051356e-09,0.0
1.0,1.0
4.025940469887246e-09,0.0
2.7471291907943396e-09,0.0
1.3508251184290998e-09,0.0
2.0318939863983587e-09,0.0
1.7702054266877099e-09,0.0
4.229729011484551e-09,0.0
1.8420956982012626e-09,0.0
1.5245172901856563e-09,0.0
7.086337627804085e-10,0.0
1.3021519418288108e-09,0.0
1.0,1.0
2.8617253011731236e-10,0.0
1.2081150524423379e-09,0.0
1.199923493899746e-09,0.0
6.262814711277542e-10,0.0
1.0,1.0
3.8558628512319615e-10,0.0
5.535723546223892e-10,0.0
1.0,1.0
2.546102662037697e-09,0.0
1.3147575250727073e-09,0.0
5.686554560568879e-10,0.0
6.804278807059916e-10,0.0
5.112671952467451e-10,0.0
2.8294115939075937e-09,0.0
5.310885065057391e-10,0.0
8.876264168122816e-10,0.0
2.0024489011394309e-10,0.0
3.861596042931126e-10,0.0
1.0,1.0
1.3383063989254707e-37,0.0
7.098231128188038e-39,0.0
3.7449603368188233e-39,0.0
1.7657383598371652e-38,0.0
1.0,1.0
4.3433201060196847e-38,0.0
1.2662713621722663e-37,0.0
1.0,1.0
0.0,0.0
1.681675978364661e-37,0.0
1.6534256892199955e-38,0.0
4.6123422259798416e-38,0.0
1.1945355306671646e-37,0.0
3.594849041424956e-39,0.0
2.5649932094542267e-37,0.0
5.052175622248872e-39,0.0
1.7422211524375418e-37,0.0
8.912458899045928e-38,0.0
1.0,1.0
2.1675117256592102e-09,0.0
5.768554522944669e-09,0.0
6.875487290614046e-09,0.0
4.601637293433214e-09,0.0
1.0,1.0
4.04600930536958e-09,0.0
4.913782714055515e-09,0.0
1.0,1.0
9.406464052119645e-09,0.0
6.908903671387634e-09,0.0
3.4021525596727997e-09,0.0
5.27306687203577e-09,0.0
4.97765428875141e-09,0.0
1.0486325585645773e-08,0.0
4.924722851740171e-09,0.0
4.2455226001436586e-09,0.0
2.1420101248281753e-09,0.0
4.175995993449533e-09,0.0
1.0,1.0
4.359716199164865e-10,0.0
1.6677315084479005e-09,0.0
1.7299607302234676e-09,0.0
9.55559076309953e-10,0.0
1.0,1.0
6.113245465400041e-10,0.0
8.65258864557461e-10,0.0
1.0,1.0
3.4544895832766542e-09,0.0
1.886819589458355e-09,0.0
8.047059685267755e-10,0.0
1.0415119877649204e-09,0.0
8.257003414335884e-10,0.0
4.046086132802884e-09,0.0
8.15881417981501e-10,0.0
1.3175164292889008e-09,0.0
3.048051533394158e-10,0.0
6.17015383230779e-10,0.0
1.0,1.0
1.1881424732962387e-09,0.0
3.4606493226618795e-09,0.0
4.046263768486824e-09,0.0
2.513427244110744e-09,0.0
1.0,1.0
1.7294032872428033e-09,0.0
2.5621840205047874e-09,0.0
1.0,1.0
6.429043075684149e-09,0.0
4.105141560017955e-09,0.0
1.91916282865634e-09,0.0
2.912880825434172e-09,0.0
2.2754527151391812e-09,0.0
6.6824314970403975e-09,0.0
2.5256046143340427e-09,0.0
2.2099753138604683e-09,0.0
9.691918378962328e-10,0.0
1.912140223936376e-09,0.0
1.0,1.0
1.2126083916524373e-19,0.0
2.799260618470994e-20,0.0
2.6375786357834146e-20,0.0
8.08653059301547e-20,0.0
1.0,1.0
8.880063049213489e-20,0.0
1.3696744803397719e-19,0.0
1.0,1.0
1.4314523674530667e-20,0.0
2.1455401681112482e-19,0.0
5.499367484656168e-20,0.0
8.652082378871071e-20,0.0
1.7627202051398827e-19,0.0
3.184076994775453e-20,0.0
2.928782368242137e-19,0.0
2.4202120497932446e-20,0.0
1.7018067540784485e-19,0.0
1.8129533327765796e-19,0.0
1.0,1.0
2.3748938926537733e-10,0.0
1.0158806018623068e-09,0.0
9.275297752076028e-10,0.0
4.970118760994069e-10,0.0
1.0,1.0
3.0287994334798896e-10,0.0
4.461163938263013e-10,0.0
1.0,1.0
2.044037161752499e-09,0.0
1.0549151552297076e-09,0.0
4.326754232675256e-10,0.0
5.334265251732973e-10,0.0
4.371498441013699e-10,0.0
2.285352129760554e-09,0.0
3.8959455106457597e-10,0.0
7.234584598059257e-10,0.0
1.581564879060693e-10,0.0
3.102423873357907e-10,0.0
1.0,1.0
8.515547295084858e-11,0.0
1.3651296759675802e-10,0.0
1.491620299498564e-10,0.0
1.3672246668150478e-10,0.0
1.0,1.0
1.1921053033603357e-10,0.0
1.8529835998926103e-10,0.0
1.0,1.0
1.9594603717365544e-10,0.0
2.5077659393524243e-10,0.0
1.104546176744492e-10,0.0
1.8004252255732212e-10,0.0
2.0549385804091713e-10,0.0
2.671785015451178e-10,0.0
2.1675063133219652e-10,0.0
9.200444572865507e-11,0.0
8.488158093067355e-11,0.0
1.5366638517200215e-10,0.0
1.0,1.0
2.889913308656844e-10,0.0
1.2076474265043657e-09,0.0
1.2038343655262906e-09,0.0
6.264200269612274e-10,0.0
1.0,1.0
3.6713262985266226e-10,0.0
5.704870464917633e-10,0.0
1.0,1.0
2.411291388781933e-09,0.0
1.3053746972246927e-09,0.0
5.521182955270376e-10,0.0
6.741059932480198e-10,0.0
5.446076367654484e-10,0.0
2.818784095026672e-09,0.0
4.907486084171353e-10,0.0
9.049537230687577e-10,0.0
2.001177418220479e-10,0.0
3.871795661858357e-10,0.0
1.0,1.0
2.4894988848167543e-10,0.0
1.091378543094379e-09,0.0
1.0267641181727072e-09,0.0
5.146367221264825e-10,0.0
1.0,1.0
3.0540631135167473e-10,0.0
4.561446498296817e-10,0.0
1.0,1.0
2.0542421097502483e-09,0.0
1.0927241334002247e-09,0.0
4.673993414527899e-10,0.0
5.682282422370122e-10,0.0
4.4210382577070106e-10,0.0
2.2948438704872842e-09,0.0
4.133613173973316e-10,0.0
7.517786393407278e-10,0.0
1.699890783690705e-10,0.0
3.229821410322131e-10,0.0
1.0,1.0
2.804753096441459e-10,0.0
1.0974152697684758e-09,0.0
1.1064951177530702e-09,0.0
5.858409868331194e-10,0.0
1.0,1.0
3.469265430489088e-10,0.0
5.225277432963082e-10,0.0
1.0,1.0
2.3818174099687894e-09,0.0
1.2132715943025119e-09,0.0
5.054784923963496e-10,0.0
6.356478676750044e-10,0.0
5.066522201779833e-10,0.0
2.7370090638356714e-09,0.0
4.682023657665013e-10,0.0
8.288609243400913e-10,0.0
1.8685393510242676e-10,0.0
3.59674040550928e-10,0.0
1.0,1.0
6.905994873185328e-12,0.0
8.27661029989546e-12,0.0
9.368990826208456e-12,0.0
8.21810761802988e-12,0.0
1.0,1.0
8.373373175385446e-12,0.0
1.286889258350632e-11,0.0
1.0,1.0
1.088350763678303e-11,0.0
1.8314542590824878e-11,0.0
8.095421902276634e-12,0.0
1.2522326058028721e-11,0.0
1.775482191823663e-11,0.0
1.3703150593402658e-11,0.0
1.522185502644824e-11,0.0
6.433964905988576e-12,0.0
7.1333594413303114e-12,0.0
1.1988722514733041e-11,0.0
1.0,1.0
4.54251705694908e-11,0.0
7.512965943812233e-11,0.0
6.136443436721706e-11,0.0
6.184041473344948e-11,0.0
1.0,1.0
6.747629538450539e-11,0.0
8.259566641743987e-11,0.0
1.0,1.0
8.635552689595372e-11,0.0
1.0371323938551669e-10,0.0
4.887810295395312e-11,0.0
7.972898036223697e-11,0.0
7.95459462188397e-11,0.0
8.07935246482927e-11,0.0
7.965206966220606e-11,0.0
4.6742762438434227e-11,0.0
3.37715445886122e-11,0.0
6.98929664144643e-11,0.0
1.0,1.0
2.638346763284005e-10,0.0
5.115198264959986e-10,0.0
5.463555718954183e-10,0.0
4.618350146756711e-10,0.0
1.0,1.0
3.981335261471486e-10,0.0
5.764910770977849e-10,0.0
1.0,1.0
6.868811630589278e-10,0.0
7.437247484531895e-10,0.0
3.4162875306442686e-10,0.0
4.772702233424297e-10,0.0
6.045217659789159e-10,0.0
7.5341216598801e-10,0.0
5.034780370394287e-10,0.0
3.511459178984211e-10,0.0
2.5867391562073294e-10,0.0
4.064865388730965e-10,0.0
1.0,1.0
2.1802520899782962e-10,0.0
9.174916382193032e-10,0.0
8.088098524261511e-10,0.0
4.678390452816927e-10,0.0
1.0,1.0
2.787611808052759e-10,0.0
4.0421119229527847e-10,0.0
1.0,1.0
1.7573545951776737e-09,0.0
9.80083458834713e-10,0.0
3.8795058832086227e-10,0.0
4.972072198405897e-10,0.0
3.8272279789808294e-10,0.0
2.1185453391581177e-09,0.0
3.479026233765836e-10,0.0
6.214053716036005e-10,0.0
1.4068149423174248e-10,0.0
2.7959135007193936e-10,0.0
1.0,1.0
4.708666789809968e-10,0.0
1.8203499818625346e-09,0.0
1.9116004335018033e-09,0.0
1.0847831521942908e-09,0.0
1.0,1.0
6.821704867654432e-10,0.0
9.039997084236973e-10,0.0
1.0,1.0
4.074717896429547e-09,0.0
2.0896027130845596e-09,0.0
8.834713516314707e-10,0.0
1.2301374363588025e-09,0.0
8.715612676013507e-10,0.0
4.314427926033204e-09,0.0
9.208068196819852e-10,0.0
1.3716605629099377e-09,0.0
3.3888356010258747e-10,0.0
6.543361408262172e-10,0.0
1.0,1.0
5.332952968117866e-10,0.0
1.941359295543066e-09,0.0
2.1053692123018664e-09,0.0
1.2834538987149813e-09,0.0
1.0,1.0
7.643051191941197e-10,0.0
1.1407157440856963e-09,0.0
1.0,1.0
4.5034420637080075e-09,0.0
2.255911235593544e-09,0.0
1.0168362818419041e-09,0.0
1.4043840534938568e-09,0.0
9.055097782706412e-10,0.0
4.691949051505162e-09,0.0
9.963799785239758e-10,0.0
1.4417934623978113e-09,0.0
3.85527443302891e-10,0.0
7.470402074716276e-10,0.0
1.0,1.0
2.0261767263995978e-10,0.0
8.803124340595048e-10,0.0
8.42069303175208e-10,0.0
4.312459556121695e-10,0.0
1.0,1.0
2.7197874508111397e-10,0.0
3.958603722598042e-10,0.0
1.0,1.0
1.7439947264108469e-09,0.0
9.686502711048206e-10,0.0
3.8592176676566226e-10,0.0
4.926966057361426e-10,0.0
3.7391340024228725e-10,0.0
2.0225290331410406e-09,0.0
3.470595755228345e-10,0.0
6.190051249355122e-10,0.0
1.4308072782132086e-10,0.0
2.8273011709600837e-10,0.0
1.0,1.0
2.537069998531649e-10,0.0
7.006157876077168e-10,0.0
7.410245195238474e-10,0.0
5.287032478484832e-10,0.0
1.0,1.0
4.097238659461766e-10,0.0
5.901238941952158e-10,0.0
1.0,1.0
1.044603625821594e-09,0.0
9.57823598213281e-10,0.0
4.27568536132128e-10,0.0
5.790190549248564e-10,0.0
5.855963491896432e-10,0.0
1.2192428178181558e-09,0.0
5.489104726308369e-10,0.0
4.68475702675164e-10,0.0
2.4400953479997156e-10,0.0
4.133195452560301e-10,0.0
1.0,1.0
2.109677155193168e-10,0.0
9.053957028548609e-10,0.0
8.312911470298445e-10,0.0
4.4581441316360326e-10,0.0
1.0,1.0
2.599519766111058e-10,0.0
3.7691216814295103e-10,0.0
1.0,1.0
1.785747327787135e-09,0.0
9.424111491185272e-10,0.0
3.9124845030436006e-10,0.0
4.759111993379861e-10,0.0
3.8726377660225353e-10,0.0
2.104855179041465e-09,0.0
3.438599127658648e-10,0.0
6.169800781385959e-10,0.0
1.4855924823642397e-10,0.0
2.7022326043457667e-10,0.0
1.0,1.0
2.159971534965166e-09,0.0
6.779616867902405e-09,0.0
8.105213389342225e-09,0.0
5.1051323168849194e-09,0.0
1.0,1.0
3.530351788683106e-09,0.0
5.072626318991524e-09,0.0
1.0,1.0
1.3154304312479326e-08,0.0
7.347521258083134e-09,0.0
3.539163628829556e-09,0.0
5.9105578209539544e-09,0.0
4.641967699114957e-09,0.0
1.248666414710442e-08,0.0
5.052840368335865e-09,0.0
4.394775654503746e-09,0.0
1.8192531925365074e-09,0.0
3.672637971519066e-09,0.0
1.0,1.0
2.369821283654261e-10,0.0
9.6794106063669e-10,0.0
9.219015550954168e-10,0.0
4.924898822089574e-10,0.0
1.0,1.0
3.017601446497764e-10,0.0
4.4682146871366513e-10,0.0
1.0,1.0
1.9781054572121093e-09,0.0
1.0178046183639822e-09,0.0
4.4810849475496184e-10,0.0
5.799010160956186e-10,0.0
4.262746544636542e-10,0.0
2.2579689229473843e-09,0.0
3.7999006718969497e-10,0.0
7.036168314655811e-10,0.0
1.6537961278206836e-10,0.0
3.219341182525426e-10,0.0
1.0,1.0
1.174896180344831e-09,0.0
3.971924567025553e-09,0.0
4.194844471783199e-09,0.0
2.5333479758415933e-09,0.0
1.0,1.0
1.6541125136271262e-09,0.0
2.3251212066810467e-09,0.0
1.0,1.0
8.608722623648646e-09,0.0
4.646759865778449e-09,0.0
1.975081875826845e-09,0.0
2.726650238926709e-09,0.0
2.0314561144374466e-09,0.0
8.30085866709851e-09,0.0
2.2539972110990902e-09,0.0
2.7366957588981222e-09,0.0
8.637847104253638e-10,0.0
1.6873804575823215e-09,0.0
1.0,1.0
8.957474761928097e-10,0.0
3.065696141391072e-09,0.0
3.348148647219773e-09,0.0
2.1083388368481337e-09,0.0
1.0,1.0
1.333980370610277e-09,0.0
1.9105506066097178e-09,0.0
1.0,1.0
6.9216055109677654e-09,0.0
3.5721094970853073e-09,0.0
1.5670802433476183e-09,0.0
2.3084618661073364e-09,0.0
1.7261868601181618e-09,0.0
6.657636220097629e-09,0.0
1.8659547240673646e-09,0.0
2.184332492660701e-09,0.0
6.878369540608276e-10,0.0
1.2269693039357321e-09,0.0
1.0,1.0
6.582969169777186e-10,0.0
1.9368766590588393e-09,0.0
1.884154610110045e-09,0.0
1.3089376249553197e-09,0.0
1.0,1.0
8.410901974897911e-10,0.0
1.2248111413981633e-09,0.0
1.0,1.0
3.606283716095504e-09,0.0
2.0757471297372376e-09,0.0
1.0440041053882965e-09,0.0
1.2899180612535588e-09,0.0
1.2687867423366583e-09,0.0
3.6387648449931476e-09,0.0
1.108068525823569e-09,0.0
1.3037176893604396e-09,0.0
4.729892033594751e-10,0.0
9.392403521601977e-10,0.0
1.0,1.0
8.876636647947578e-10,0.0
2.9076905327940494e-09,0.0
2.869203319377789e-09,0.0
1.7913898142651874e-09,0.0
1.0,1.0
1.3007097621198227e-09,0.0
1.7383489092637205e-09,0.0
1.0,1.0
5.3641620034738935e-09,0.0
3.0938096529098402e-09,0.0
1.4581991170103947e-09,0.0
2.1984349896086997e-09,0.0
1.9702171005775426e-09,0.0
5.824097648599036e-09,0.0
1.838389329655854e-09,0.0
1.9489168057162942e-09,0.0
7.385228539824595e-10,0.0
1.4270060688659214e-09,0.0
1.0,1.0
3.8928926748837966e-10,0.0
6.284269216116911e-10,0.0
7.010729219381062e-10,0.0
5.819109083482488e-10,0.0
1.0,1.0
6.073034852782655e-10,0.0
7.292577652862064e-10,0.0
1.0,1.0
8.385192540316666e-10,0.0
8.488809655204932e-10,0.0
4.5436718276725685e-10,0.0
7.349508224230306e-10,0.0
7.881292840572485e-10,0.0
9.199045414298723e-10,0.0
7.414925340398781e-10,0.0
4.409912712777242e-10,0.0
3.8438788263484014e-10,0.0
5.685231174723526e-10,0.0
1.0,1.0
8.189801267710628e-12,0.0
5.3264411110920395e-12,0.0
6.467850127006569e-12,0.0
7.649971801859667e-12,0.0
1.0,1.0
1.3980139094982302e-11,0.0
1.4490841686309874e-11,0.0
1.0,1.0
4.2706359282274065e-12,0.0
1.1680397968283351e-11,0.0
5.955497813653343e-12,0.0
1.2616424398259607e-11,0.0
1.7022843204483884e-11,0.0
7.196427915384662e-12,0.0
1.5541304354549368e-11,0.0
3.667060578804726e-12,0.0
1.0713528154904228e-11,0.0
1.4837311934634556e-11,0.0
1.0,1.0
2.117664710254985e-09,0.0
6.535893160020123e-09,0.0
7.502148235971617e-09,0.0
4.827969135590138e-09,0.0
1.0,1.0
3.3118001674381503e-09,0.0
4.835313927031848e-09,0.0
1.0,1.0
1.4073048504315011e-08,0.0
7.784189293147392e-09,0.0
3.2306550767913222e-09,0.0
5.302769778836591e-09,0.0
4.283711607655505e-09,0.0
1.1845746605843033e-08,0.0
4.904812112016543e-09,0.0
4.785210450108934e-09,0.0
1.7487045145259117e-09,0.0
3.2798594951088944e-09,0.0
1.0,1.0
7.718672931457905e-18,0.0
3.836019071441695e-18,0.0
4.490906647796359e-18,0.0
5.7355053449104896e-18,0.0
1.0,1.0
6.8474226174098895e-18,0.0
1.3580790263238517e-17,0.0
1.0,1.0
3.1963836716067434e-18,0.0
2.0199456082246867e-17,0.0
4.3510924447595834e-18,0.0
1.0968395070118446e-17,0.0
1.5516791597667853e-17,0.0
6.3777540150956494e-18,0.0
2.3658477249759863e-17,0.0
3.4246307199557974e-18,0.0
8.954943987755158e-18,0.0
1.3077617950983736e-17,0.0
1.0,1.0
7.18842319002988e-10,0.0
1.6487262666231572e-09,0.0
2.139715293836275e-09,0.0
1.244678249356923e-09,0.0
1.0,1.0
1.0211957945926997e-09,0.0
1.4498043876542965e-09,0.0
1.0,1.0
3.0197333522608005e-09,0.0
2.092338524661841e-09,0.0
1.0856131549275005e-09,0.0
1.610426125786546e-09,0.0
1.4852106211549199e-09,0.0
3.0074096546428564e-09,0.0
1.3149455968530788e-09,0.0
1.1990747283974201e-09,0.0
5.838743377672984e-10,0.0
1.0353323753875543e-09,0.0
0.9999998807907104,1.0
5.905768762914931e-09,0.0
1.2126799120437681e-08,0.0
1.8159536097073214e-08,0.0
1.1769197172384338e-08,0.0
0.9999998807907104,1.0
1.175737374126129e-08,0.0
1.53429322580223e-08,0.0
0.9999998807907104,1.0
1.9477990775840226e-08,0.0
1.633473978301936e-08,0.0
8.411291219090344e-09,0.0
1.4997636910152323e-08,0.0
1.5681274945222867e-08,0.0
1.6793512358503904e-08,0.0
1.685441830545642e-08,0.0
9.158258151842347e-09,0.0
6.987437295435939e-09,0.0
1.1567499846876217e-08,0.0
1.0,1.0
1.549120600134908e-14,0.0
1.0886003063608277e-14,0.0
1.166406211796766e-14,0.0
1.4196102789392623e-14,0.0
1.0,1.0
1.515652973136175e-14,0.0
2.5999459475536252e-14,0.0
1.0,1.0
9.492406013512141e-15,0.0
3.407001311389775e-14,0.0
1.358583672671958e-14,0.0
1.8897969127074088e-14,0.0
2.5415257463683172e-14,0.0
1.5370593591857752e-14,0.0
2.8368398870769716e-14,0.0
7.835631591539358e-15,0.0
1.7983725809521053e-14,0.0
2.1446945375246454e-14,0.0
1.0,1.0
5.581716755465038e-10,0.0
1.831250040496002e-09,0.0
1.6830091764674648e-09,0.0
1.2648796454683975e-09,0.0
1.0,1.0
8.025799469457695e-10,0.0
1.2691958595212327e-09,0.0
1.0,1.0
3.3093374707249268e-09,0.0
2.174526336773397e-09,0.0
9.684748558669298e-10,0.0
1.2211931466055148e-09,0.0
1.1236305219597398e-09,0.0
3.3519889086619514e-09,0.0
1.0536402861305305e-09,0.0
1.2374536950687798e-09,0.0
4.3909359481730803e-10,0.0
8.332722845061369e-10,0.0
1.0,1.0
1.5512191148083843e-30,0.0
1.814284429682012e-31,0.0
1.3284327486326317e-31,0.0
3.6160999205871118e-31,0.0
1.0,1.0
6.914126116169403e-31,0.0
2.797816109646374e-30,0.0
1.0,1.0
2.668083298629878e-32,0.0
4.180486355705042e-30,0.0
2.8727306937626965e-31,0.0
1.0790574525576635e-30,0.0
2.79067418212897e-30,0.0
2.2450818328106305e-31,0.0
6.2136699092940725e-30,0.0
1.3309892137468e-31,0.0
2.5497542639392405e-30,0.0
2.1482388717774585e-30,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
1.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0
1.053975379194938e-10,0.0
1.9438484155642755e-10,0.0
1.8692844494516692e-10,0.0
1.7677549701833328e-10,0.0
1.0,1.0
1.2785886238653177e-10,0.0
2.050627861960308e-10,0.0
1.0,1.0
2.405465548971364e-10,0.0
2.8238786309309205e-10,0.0
1.4616151344792883e-10,0.0
1.765911722406699e-10,0.0
2.0765061892191738e-10,0.0
3.100519008203406e-10,0.0
1.8921487987544339e-10,0.0
1.2219752987263632e-10,0.0
1.0969962438434067e-10,0.0
1.7039127053752878e-10,0.0
1.0,1.0
2.53966647711934e-09,0.0
6.752747250260427e-09,0.0
8.753434421748807e-09,0.0
5.542351022569392e-09,0.0
1.0,1.0
4.238418505053687e-09,0.0
5.386646240168602e-09,0.0
1.0,1.0
1.2899458390336349e-08,0.0
7.902595910991295e-09,0.0
3.735692644113442e-09,0.0
6.3084115708988975e-09,0.0
5.3667714716709725e-09,0.0
1.1869901506145197e-08,0.0
6.0463158924051186e-09,0.0
4.7950137194163744e-09,0.0
2.177639180089841e-09,0.0
4.157066246790464e-09,0.0
1.0,1.0
1.7095026295151777e-13,0.0
1.0106758501935917e-13,0.0
9.059638754254848e-14,0.0
1.3882367206740492e-13,0.0
1.0,1.0
2.4925406790637927e-13,0.0
3.121228048155039e-13,0.0
1.0,1.0
6.587540571627998e-14,0.0
2.1585791693586737e-13,0.0
1.1474869177682118e-13,0.0
1.8986532181533566e-13,0.0
3.1025374869035616e-13,0.0
1.0468693647418606e-13,0.0
3.0002077753589484e-13,0.0
7.509673492864938e-14,0.0
2.1307063643831448e-13,0.0
2.7973066571429506e-13,0.0
1.0,1.0
7.71524432340541e-14,0.0
4.8375525455021315e-14,0.0
5.1365795704317804e-14,0.0
7.739489794487617e-14,0.0
1.0,1.0
9.286980364418829e-14,0.0
1.5241738535350102e-13,0.0
1.0,1.0
3.924936547647362e-14,0.0
1.6390438539824054e-13,0.0
5.3012800448276956e-14,0.0
1.0287595970416563e-13,0.0
1.4361531712123177e-13,0.0
7.881953282325854e-14,0.0
1.677045546703837e-13,0.0
3.367610213584303e-14,0.0
1.0603150979839396e-13,0.0
1.2762233219006103e-13,0.0
1.0,1.0
3.040128912501494e-12,0.0
3.105558562047084e-12,0.0
3.2100546179525402e-12,0.0
3.4726384094685425e-12,0.0
1.0,1.0
3.472598510828595e-12,0.0
5.994473147030721e-12,0.0
1.0,1.0
3.3976081496855937e-12,0.0
6.499657582981211e-12,0.0
2.919038708665278e-12,0.0
4.394961825027188e-12,0.0
6.8206312993368545e-12,0.0
4.4517922334619264e-12,0.0
6.788819940234392e-12,0.0
2.43871546221075e-12,0.0
3.5082423077703595e-12,0.0
5.533078769465183e-12,0.0
1.0,1.0
3.789694946743083e-10,0.0
1.4444992979534277e-09,0.0
1.4535755932243433e-09,0.0
8.651795946335028e-10,0.0
1.0,1.0
5.359219734657472e-10,0.0
7.207149321786233e-10,0.0
1.0,1.0
3.2883598066746345e-09,0.0
1.6045944573050974e-09,0.0
6.923371320688432e-10,0.0
9.339774509342647e-10,0.0
7.045904970581773e-10,0.0
3.4923579583789888e-09,0.0
6.808251740153537e-10,0.0
1.0355990509580693e-09,0.0
2.5907831435745265e-10,0.0
5.278125714269777e-10,0.0
1.0,1.0
7.972172366699226e-10,0.0
2.6492756877161128e-09,0.0
3.0577718135305076e-09,0.0
1.8872083895615788e-09,0.0
1.0,1.0
1.2010386019056796e-09,0.0
1.6579060346799679e-09,0.0
1.0,1.0
5.194277008513382e-09,0.0
3.11925285600978e-09,0.0
1.3735743653597865e-09,0.0
2.103057283875387e-09,0.0
1.6210643938308067e-09,0.0
5.7233253691890695e-09,0.0
1.6365386823480321e-09,0.0
2.141993693527411e-09,0.0
6.571440058777966e-10,0.0
1.277599470661528e-09,0.0
1.0,1.0
1.5740476206469042e-32,0.0
1.1655231281559413e-33,0.0
7.187924335845143e-34,0.0
2.952452794103861e-33,0.0
1.0,1.0
6.494618777920616e-33,0.0
2.1873670879130114e-32,0.0
1.0,1.0
1.5776770007810413e-34,0.0
2.4292249036579032e-32,0.0
1.4300021939222557e-33,0.0
7.926108615045135e-33,0.0
2.093052474169136e-32,0.0
1.2849788844674176e-33,0.0
5.537140278672667e-32,0.0
1.0701971484599772e-33,0.0
2.3943018481157361e-32,0.0
1.5177248373848112e-32,0.0
1.0,1.0
7.201544924216496e-17,0.0
2.5338983999667494e-17,0.0
1.814761141175193e-17,0.0
4.2427043221188e-17,0.0
1.0,1.0
6.640476255655658e-17,0.0
1.0568588239825025e-16,0.0
1.0,1.0
1.2536243956499418e-17,0.0
9.679616573769797e-17,0.0
3.5999671190638664e-17,0.0
6.059197910368924e-17,0.0
9.423089336971382e-17,0.0
2.66953914594095e-17,0.0
1.0611612881334114e-16,0.0
1.7341229428520936e-17,0.0
8.923474232222823e-17,0.0
9.62975015597816e-17,0.0
1.0,1.0
5.291621836349923e-14,0.0
3.034819100124382e-14,0.0
3.554613065481424e-14,0.0
4.742511044248873e-14,0.0
1.0,1.0
5.98657137317743e-14,0.0
9.820649068265075e-14,0.0
1.0,1.0
2.7052695817536034e-14,0.0
9.672414914363783e-14,0.0
5.095498133676768e-14,0.0
6.645884201034874e-14,0.0
1.1625886343034908e-13,0.0
4.749418089713964e-14,0.0
1.1595127527401494e-13,0.0
2.3704674426703112e-14,0.0
7.251742473656994e-14,0.0
9.82432180312437e-14,0.0
1.0,1.0
4.84266737821315e-10,0.0
8.643137316965976e-10,0.0
9.027005809514321e-10,0.0
7.582010574935794e-10,0.0
1.0,1.0
7.39204919497638e-10,0.0
1.0462904986852095e-09,0.0
1.0,1.0
1.318632647517859e-09,0.0
1.1562355517469314e-09,0.0
5.763690635873786e-10,0.0
9.574766535180856e-10,0.0
1.0201232081286093e-09,0.0
1.1991273529687874e-09,0.0
1.0156848695430654e-09,0.0
5.714061446226992e-10,0.0
4.93484753061324e-10,0.0
7.83403730775234e-10,0.0
1.0,1.0
6.1516108873505e-10,0.0
1.738902799530706e-09,0.0
1.5780581286151119e-09,0.0
1.2667241700015097e-09,0.0
1.0,1.0
8.036031839964153e-10,0.0
1.2729755027862666e-09,0.0
1.0,1.0
2.4821935618035695e-09,0.0
1.9041515031403833e-09,0.0
8.946666185671859e-10,0.0
1.0940484074239976e-09,0.0
1.3088077288614386e-09,0.0
2.554766398432662e-09,0.0
1.0884888546058846e-09,0.0
